ID_CLIENTE,SAFRA_REF,PROBABILIDADE_INADIMPLENCIA
5373371196946859811,2021-07-01,0.32021974035788187
3095686599956852697,2021-07-01,0.030281762753876392
3095686599956852697,2021-07-01,0.030281762753876392
3095686599956852697,2021-07-01,0.02939606910796225
1616952665234409442,2021-07-01,0.2876695576010393
1616952665234409442,2021-07-01,0.2876695576010393
1088521227159442264,2021-07-01,0.0726780570400049
1088521227159442264,2021-07-01,0.06939083289728719
1088521227159442264,2021-07-01,0.0726780570400049
8529899700094903171,2021-07-01,0.01380821776051788
8529899700094903171,2021-07-01,0.14978392369791743
8529899700094903171,2021-07-01,0.013290789109724928
8529899700094903171,2021-07-01,0.013290789109724928
8529899700094903171,2021-07-01,0.01380821776051788
8529899700094903171,2021-07-01,0.01380821776051788
8529899700094903171,2021-07-01,0.01380821776051788
499242942549937267,2021-07-01,0.3335750608621749
499242942549937267,2021-07-01,0.36542312593236137
499242942549937267,2021-07-01,0.36542312593236137
499242942549937267,2021-07-01,0.1745584601022648
499242942549937267,2021-07-01,0.1745584601022648
499242942549937267,2021-07-01,0.3335750608621749
499242942549937267,2021-07-01,0.1745584601022648
499242942549937267,2021-07-01,0.3335750608621749
499242942549937267,2021-07-01,0.3335750608621749
5897410907783139228,2021-07-01,0.015313987319793096
5897410907783139228,2021-07-01,0.014589151362326283
5897410907783139228,2021-07-01,0.015560853925968995
5897410907783139228,2021-07-01,0.015560853925968995
2083323809219952960,2021-07-01,0.01710800578363634
2083323809219952960,2021-07-01,0.555645552419662
2083323809219952960,2021-07-01,0.555645552419662
2083323809219952960,2021-07-01,0.555645552419662
2083323809219952960,2021-07-01,0.025117472052361332
2083323809219952960,2021-07-01,0.01710800578363634
2083323809219952960,2021-07-01,0.025117472052361332
2083323809219952960,2021-07-01,0.01710800578363634
2083323809219952960,2021-07-01,0.555645552419662
2083323809219952960,2021-07-01,0.555645552419662
1953058402621337677,2021-07-01,0.018482257504322603
1953058402621337677,2021-07-01,0.0196109778786466
1953058402621337677,2021-07-01,0.01325806776527385
1953058402621337677,2021-07-01,0.01724342795710998
3408536439470975134,2021-07-01,0.004033456923206334
3408536439470975134,2021-07-01,0.004033456923206334
3408536439470975134,2021-07-01,0.004033456923206334
3408536439470975134,2021-07-01,0.004033456923206334
5687511145009775604,2021-07-01,0.6614201111763036
5687511145009775604,2021-07-01,0.8873672880618614
7485107528960607346,2021-07-01,0.2997981588395373
7485107528960607346,2021-07-01,0.3032306413205401
531805620371082364,2021-07-01,0.2866935801290503
5761480994209806499,2021-07-01,0.13297874659093695
5761480994209806499,2021-07-01,0.13297874659093695
5761480994209806499,2021-07-01,0.12568278936548224
5761480994209806499,2021-07-01,0.13297874659093695
5761480994209806499,2021-07-01,0.13297874659093695
5761480994209806499,2021-07-01,0.13297874659093695
5761480994209806499,2021-07-01,0.13297874659093695
5761480994209806499,2021-07-01,0.13297874659093695
5761480994209806499,2021-07-01,0.09232258051825104
5761480994209806499,2021-07-01,0.12568278936548224
5761480994209806499,2021-07-01,0.09224469796945689
5761480994209806499,2021-07-01,0.13297874659093695
5761480994209806499,2021-07-01,0.08868941364980351
5761480994209806499,2021-07-01,0.08868941364980351
5761480994209806499,2021-07-01,0.13297874659093695
5761480994209806499,2021-07-01,0.13297874659093695
4762256864594914240,2021-07-01,0.06417294410210587
8570963260597299378,2021-07-01,0.017280949470738945
5974858472822751652,2021-07-01,0.055844658352404083
3421433989501830226,2021-07-01,0.9738875699160974
4327694790333781288,2021-07-01,0.008084720245858986
4327694790333781288,2021-07-01,0.006542979805727064
8173830874846355280,2021-07-01,0.006321733503070826
8173830874846355280,2021-07-01,0.006321733503070826
8173830874846355280,2021-07-01,0.006274489720751697
8173830874846355280,2021-07-01,0.006274489720751697
8173830874846355280,2021-07-01,0.006274489720751697
8173830874846355280,2021-07-01,0.006274489720751697
8173830874846355280,2021-07-01,0.006321733503070826
8173830874846355280,2021-07-01,0.006863672429125215
8173830874846355280,2021-07-01,0.013976532238249103
8173830874846355280,2021-07-01,0.006321733503070826
2347028805684088098,2021-07-01,0.014949889531748728
3632378524835692731,2021-07-01,0.025525757486622766
3632378524835692731,2021-07-01,0.025525757486622766
3632378524835692731,2021-07-01,0.025525757486622766
2033394215069562776,2021-07-01,0.31811441478375546
2033394215069562776,2021-07-01,0.31811441478375546
2033394215069562776,2021-07-01,0.31811441478375546
2033394215069562776,2021-07-01,0.31811441478375546
3285246914299291124,2021-07-01,0.019224837183548733
3285246914299291124,2021-07-01,0.020358437401099702
3285246914299291124,2021-07-01,0.0184660233364971
3285246914299291124,2021-07-01,0.0184660233364971
2929243640075785940,2021-07-01,0.06481325667524004
2929243640075785940,2021-07-01,0.0632191421055917
2929243640075785940,2021-07-01,0.06217997982741634
2929243640075785940,2021-07-01,0.0632191421055917
2929243640075785940,2021-07-01,0.06481325667524004
2407532237672094312,2021-07-01,0.0838280467514931
2407532237672094312,2021-07-01,0.09501037700514497
2407532237672094312,2021-07-01,0.09501037700514497
5635781225931111684,2021-07-01,0.0982478819440929
5635781225931111684,2021-07-01,0.0982478819440929
1235244772550233980,2021-07-01,0.012801038879227695
1235244772550233980,2021-07-01,0.014040604187491633
1235244772550233980,2021-07-01,0.016377133924954955
4365965554261111250,2021-07-01,0.4393024359580918
5162636608292907782,2021-07-01,0.31084751680271616
8248484932270772248,2021-07-01,0.21326899225853665
924957821424248698,2021-07-01,0.02973409381400699
924957821424248698,2021-07-01,0.029209150119534677
924957821424248698,2021-07-01,0.029209150119534677
6828316696355015040,2021-07-01,0.09311766762616804
8409181491723988567,2021-07-01,0.08623558251217556
8409181491723988567,2021-07-01,0.03710597018565967
8409181491723988567,2021-07-01,0.43370191357322513
8409181491723988567,2021-07-01,0.03710597018565967
4532469127306079736,2021-07-01,0.09474290323544982
7664272163315705419,2021-07-01,0.09464218609021782
7664272163315705419,2021-07-01,0.10822101441343007
9206030810342980458,2021-07-01,0.07271425243933485
9206030810342980458,2021-07-01,0.07249138559496308
9206030810342980458,2021-07-01,0.07271425243933485
5810778736737569699,2021-07-01,0.06520698567637186
5810778736737569699,2021-07-01,0.05717302226800363
1366416810235233769,2021-07-01,0.05779773211253773
1366416810235233769,2021-07-01,0.05779773211253773
1366416810235233769,2021-07-01,0.061158187251208425
1366416810235233769,2021-07-01,0.48106166055335386
1366416810235233769,2021-07-01,0.05779773211253773
1366416810235233769,2021-07-01,0.05779773211253773
8067924767167570288,2021-07-01,0.07466778868572999
7908414709866823255,2021-07-01,0.06637725434011715
7908414709866823255,2021-07-01,0.06637725434011715
7908414709866823255,2021-07-01,0.08932472019555232
7908414709866823255,2021-07-01,0.08932472019555232
8994944800097997361,2021-07-01,0.0818934423613678
8994944800097997361,2021-07-01,0.0818934423613678
6950439982480713649,2021-07-01,0.7062341830337766
6950439982480713649,2021-07-01,0.7062341830337766
8901696535927078963,2021-07-01,0.019807797334956523
8901696535927078963,2021-07-01,0.022208400682668192
8901696535927078963,2021-07-01,0.019807797334956523
8901696535927078963,2021-07-01,0.019807797334956523
8901696535927078963,2021-07-01,0.019373952820765372
8901696535927078963,2021-07-01,0.022572792242125515
8901696535927078963,2021-07-01,0.019807797334956523
6204723742351094322,2021-07-01,0.1115475872661081
3095408468798675621,2021-07-01,0.019005186431752794
3095408468798675621,2021-07-01,0.019005186431752794
7722287846688771887,2021-07-01,0.026863049945993228
312543480920432545,2021-07-01,0.7222450506072525
312543480920432545,2021-07-01,0.010833838047376535
312543480920432545,2021-07-01,0.009632825826040442
6394935036014530592,2021-07-01,0.07927480582641883
6394935036014530592,2021-07-01,0.06668742429135116
3281617395243454427,2021-07-01,0.27227048567715784
1115703227712697214,2021-07-01,0.10758308223698926
1115703227712697214,2021-07-01,0.10758308223698926
8185063234515056194,2021-07-01,0.04286209803291969
8185063234515056194,2021-07-01,0.04286209803291969
8185063234515056194,2021-07-01,0.038517332773313276
8185063234515056194,2021-07-01,0.04286209803291969
8185063234515056194,2021-07-01,0.03778287130187487
7492389223353246125,2021-07-01,0.4967476171929292
7492389223353246125,2021-07-01,0.9275831680272
7492389223353246125,2021-07-01,0.5106898354088247
6217788509719675691,2021-07-01,0.07892285110338544
6217788509719675691,2021-07-01,0.10198404944843084
8716163053080758848,2021-07-01,0.0454697293803408
8716163053080758848,2021-07-01,0.044942576274299734
8716163053080758848,2021-07-01,0.044942576274299734
8716163053080758848,2021-07-01,0.055617951127569794
8716163053080758848,2021-07-01,0.044942576274299734
8716163053080758848,2021-07-01,0.0454697293803408
324916756972236008,2021-07-01,0.13489935881455564
324916756972236008,2021-07-01,0.8410155647473776
324916756972236008,2021-07-01,0.1504185709861744
324916756972236008,2021-07-01,0.1564602615124742
324916756972236008,2021-07-01,0.1504185709861744
324916756972236008,2021-07-01,0.1504185709861744
7269781193318890653,2021-07-01,0.030922046016001375
7269781193318890653,2021-07-01,0.039205251659047965
6784879562354696650,2021-07-01,0.02267806759324465
8229446069655666941,2021-07-01,0.9581224350124102
8229446069655666941,2021-07-01,0.7800828105160413
4972567100282306577,2021-07-01,0.08744883253384025
5864443060004179363,2021-07-01,0.039613871333249014
5864443060004179363,2021-07-01,0.043816659875256694
5864443060004179363,2021-07-01,0.1632126269693685
5864443060004179363,2021-07-01,0.043816659875256694
5864443060004179363,2021-07-01,0.039613871333249014
2439954154030259398,2021-07-01,0.2074471057847126
8623308321032624474,2021-07-01,0.33628686679798087
8623308321032624474,2021-07-01,0.895745035235157
8623308321032624474,2021-07-01,0.398705046966187
4524147234488547993,2021-07-01,0.29130700857496983
4524147234488547993,2021-07-01,0.29130700857496983
4524147234488547993,2021-07-01,0.28213761780932445
6987942592445950913,2021-07-01,0.050138094886952554
6987942592445950913,2021-07-01,0.050138094886952554
6987942592445950913,2021-07-01,0.04778922907146736
6987942592445950913,2021-07-01,0.04778922907146736
8684964138237894839,2021-07-01,0.024159097500506238
6582676833651678345,2021-07-01,0.004685267649171908
6582676833651678345,2021-07-01,0.0051619143567288904
6582676833651678345,2021-07-01,0.0051619143567288904
6582676833651678345,2021-07-01,0.004685267649171908
6582676833651678345,2021-07-01,0.004685267649171908
6582676833651678345,2021-07-01,0.004685267649171908
6582676833651678345,2021-07-01,0.004988979296715645
6582676833651678345,2021-07-01,0.0051619143567288904
1036256411320325774,2021-07-01,0.07616510514471277
1036256411320325774,2021-07-01,0.057051827970346115
968199235777440720,2021-07-01,0.01421029988637464
968199235777440720,2021-07-01,0.01421029988637464
968199235777440720,2021-07-01,0.01536414416323194
968199235777440720,2021-07-01,0.01421029988637464
968199235777440720,2021-07-01,0.01536414416323194
968199235777440720,2021-07-01,0.01421029988637464
968199235777440720,2021-07-01,0.01421029988637464
968199235777440720,2021-07-01,0.01536414416323194
6916556752218696485,2021-07-01,0.09437026859334921
6916556752218696485,2021-07-01,0.05009891097891618
6916556752218696485,2021-07-01,0.0297693976357502
6916556752218696485,2021-07-01,0.03221611586916426
6916556752218696485,2021-07-01,0.09437026859334921
6916556752218696485,2021-07-01,0.0297693976357502
6916556752218696485,2021-07-01,0.04035044211595478
6916556752218696485,2021-07-01,0.0297693976357502
6916556752218696485,2021-07-01,0.09437026859334921
6916556752218696485,2021-07-01,0.09367265460037237
6916556752218696485,2021-07-01,0.03294492177799091
6916556752218696485,2021-07-01,0.09367265460037237
6030285068945261052,2021-07-01,0.013128056332831536
6030285068945261052,2021-07-01,0.01176005314107105
6030285068945261052,2021-07-01,0.2202782010434463
6030285068945261052,2021-07-01,0.012658616767777565
6030285068945261052,2021-07-01,0.01288478053878105
8463871205935856285,2021-07-01,0.041235848066591876
4071158585850879204,2021-07-01,0.15527872548557736
4071158585850879204,2021-07-01,0.10700797536081992
4071158585850879204,2021-07-01,0.7299113487548965
3218226066162129945,2021-07-01,0.36956365799240526
4679462479444735708,2021-07-01,0.053300403482129666
4679462479444735708,2021-07-01,0.08131554500062126
4679462479444735708,2021-07-01,0.052725095915111625
4679462479444735708,2021-07-01,0.052725095915111625
4679462479444735708,2021-07-01,0.052725095915111625
4679462479444735708,2021-07-01,0.053300403482129666
4724876423989598202,2021-07-01,0.019987227227439154
4724876423989598202,2021-07-01,0.01970060618584322
4724876423989598202,2021-07-01,0.01970060618584322
2128970218770090704,2021-07-01,0.4385557611915064
2128970218770090704,2021-07-01,0.05454673173448321
2128970218770090704,2021-07-01,0.05709554112858595
1003144834589372198,2021-07-01,0.036402905356228844
1003144834589372198,2021-07-01,0.036402905356228844
9127318190908282126,2021-07-01,0.04885409045385934
9127318190908282126,2021-07-01,0.04885409045385934
8163895533020293251,2021-07-01,0.9230639145894248
8163895533020293251,2021-07-01,0.9310051004450098
8163895533020293251,2021-07-01,0.9230639145894248
5794903898038236832,2021-07-01,0.24041043410051535
5794903898038236832,2021-07-01,0.19877528966125527
3960251564708868781,2021-07-01,0.07612801757737786
3960251564708868781,2021-07-01,0.38975512034517995
3960251564708868781,2021-07-01,0.10483389374381535
3960251564708868781,2021-07-01,0.10483389374381535
3960251564708868781,2021-07-01,0.10483389374381535
5888474320320735000,2021-07-01,0.9785253129893097
5888474320320735000,2021-07-01,0.9785253129893097
5888474320320735000,2021-07-01,0.9817050491170558
761746217261797478,2021-07-01,0.01307343480262621
761746217261797478,2021-07-01,0.01307343480262621
1507697130807703164,2021-07-01,0.006070233682057807
9184785003280841216,2021-07-01,0.48917549656083487
9184785003280841216,2021-07-01,0.48917549656083487
9184785003280841216,2021-07-01,0.46327054354685726
1182975716201409626,2021-07-01,0.04562078027728697
1182975716201409626,2021-07-01,0.4713268398143778
1182975716201409626,2021-07-01,0.04562078027728697
1182975716201409626,2021-07-01,0.04562078027728697
1182975716201409626,2021-07-01,0.04562078027728697
5369576709077493659,2021-07-01,0.5835444141762014
3472934456083131714,2021-07-01,0.06898190572091599
717981637594591016,2021-07-01,0.008351444824946893
717981637594591016,2021-07-01,0.12930756346521183
717981637594591016,2021-07-01,0.007880758692128557
717981637594591016,2021-07-01,0.008351444824946893
8255085612985072878,2021-07-01,0.23216312771449082
8255085612985072878,2021-07-01,0.23216312771449082
7751080728852739823,2021-07-01,0.0505377317237395
7751080728852739823,2021-07-01,0.44456058365864126
4347826483121154490,2021-07-01,0.004070536492775465
4347826483121154490,2021-07-01,0.0042142609390624156
4347826483121154490,2021-07-01,0.0042142609390624156
4347826483121154490,2021-07-01,0.0042142609390624156
4347826483121154490,2021-07-01,0.0042142609390624156
4347826483121154490,2021-07-01,0.004070536492775465
4347826483121154490,2021-07-01,0.0042142609390624156
4347826483121154490,2021-07-01,0.0042142609390624156
4347826483121154490,2021-07-01,0.0042142609390624156
2214132103234633622,2021-07-01,0.01381527494367741
2214132103234633622,2021-07-01,0.014953581087860268
2214132103234633622,2021-07-01,0.014953581087860268
2214132103234633622,2021-07-01,0.014953581087860268
2214132103234633622,2021-07-01,0.014953581087860268
410843023337872279,2021-07-01,0.017468723235306877
2022367282554149730,2021-07-01,0.009217433710924513
2022367282554149730,2021-07-01,0.009217433710924513
7637066986811047950,2021-07-01,0.04331063315901404
7637066986811047950,2021-07-01,0.04331063315901404
7637066986811047950,2021-07-01,0.04331063315901404
86110062990790869,2021-07-01,0.03991806606721873
5304536516981778801,2021-07-01,0.04901959726560333
5304536516981778801,2021-07-01,0.04901959726560333
5304536516981778801,2021-07-01,0.039281300519135726
3829967475074118757,2021-07-01,0.8780065355402005
3829967475074118757,2021-07-01,0.9454599162599056
7444686668183702737,2021-07-01,0.0145583741785665
7444686668183702737,2021-07-01,0.0145583741785665
682352428813668634,2021-07-01,0.14004915390760875
682352428813668634,2021-07-01,0.14004915390760875
682352428813668634,2021-07-01,0.14004915390760875
682352428813668634,2021-07-01,0.14004915390760875
682352428813668634,2021-07-01,0.14004915390760875
682352428813668634,2021-07-01,0.14004915390760875
7613717984547031729,2021-07-01,0.11540604940563738
7910340581026492945,2021-07-01,0.040761224646116714
7910340581026492945,2021-07-01,0.03864468895741525
7910340581026492945,2021-07-01,0.05325216895309377
6352592240901579272,2021-07-01,0.08696116947148663
5574997762710520717,2021-07-01,0.06712505449475356
5574997762710520717,2021-07-01,0.0693481224857277
8939476669690489534,2021-07-01,0.0334080999739523
107343823625119033,2021-07-01,0.02611248652236505
6349142675790687765,2021-07-01,0.7728122382918199
6349142675790687765,2021-07-01,0.7728122382918199
6349142675790687765,2021-07-01,0.7728122382918199
5067621068959932809,2021-07-01,0.23346131306543189
5067621068959932809,2021-07-01,0.23346131306543189
5067621068959932809,2021-07-01,0.23346131306543189
5067621068959932809,2021-07-01,0.25457783069225237
5067621068959932809,2021-07-01,0.24564538815724019
2397171153213063761,2021-07-01,0.09371993951538188
2397171153213063761,2021-07-01,0.24333570711145752
2397171153213063761,2021-07-01,0.0987091359367964
2397171153213063761,2021-07-01,0.08594911275486894
2397171153213063761,2021-07-01,0.09371993951538188
8195468623809753777,2021-07-01,0.017457248115199782
8195468623809753777,2021-07-01,0.022754800948694004
8195468623809753777,2021-07-01,0.017457248115199782
8195468623809753777,2021-07-01,0.022754800948694004
6271697692808086495,2021-07-01,0.10715374117474197
5176940320835464459,2021-07-01,0.07141804973480201
5176940320835464459,2021-07-01,0.09004341640243244
5176940320835464459,2021-07-01,0.09654938707944846
5176940320835464459,2021-07-01,0.09312152387891634
5176940320835464459,2021-07-01,0.07141804973480201
5176940320835464459,2021-07-01,0.08580274196106955
5176940320835464459,2021-07-01,0.07141804973480201
4342146186255136598,2021-07-01,0.053293937510798875
4342146186255136598,2021-07-01,0.039777510518477
4342146186255136598,2021-07-01,0.29234336013743806
4795152981525833467,2021-07-01,0.08161257842175138
4795152981525833467,2021-07-01,0.10215367147796112
4795152981525833467,2021-07-01,0.10215367147796112
4795152981525833467,2021-07-01,0.08161257842175138
4795152981525833467,2021-07-01,0.4579514787070509
5714540197488862003,2021-07-01,0.6158618107305234
5714540197488862003,2021-07-01,0.9664440064034379
5714540197488862003,2021-07-01,0.6567082956751895
6012031176108922616,2021-07-01,0.11552465198759439
1998941557906036376,2021-07-01,0.07456079273039065
5558533999208199371,2021-07-01,0.5577371277525702
8464809590757561185,2021-07-01,0.07218893577336621
8464809590757561185,2021-07-01,0.1930698856384454
8464809590757561185,2021-07-01,0.1930698856384454
8464809590757561185,2021-07-01,0.0734065394568379
6721448955097663572,2021-07-01,0.12702114484297683
6721448955097663572,2021-07-01,0.11500450860982778
6721448955097663572,2021-07-01,0.13557349100371802
5225029212547588718,2021-07-01,0.181532992154902
5225029212547588718,2021-07-01,0.1995748068605433
5225029212547588718,2021-07-01,0.19257678498181616
8926565682509268383,2021-07-01,0.04999001519544945
8926565682509268383,2021-07-01,0.04999001519544945
8926565682509268383,2021-07-01,0.04999001519544945
8926565682509268383,2021-07-01,0.04999001519544945
8926565682509268383,2021-07-01,0.04999001519544945
8926565682509268383,2021-07-01,0.042887289514885255
8926565682509268383,2021-07-01,0.042887289514885255
2983174282784691273,2021-07-01,0.2195319461806417
2983174282784691273,2021-07-01,0.5413898393734237
8536031856585966123,2021-07-01,0.6144555563079005
8536031856585966123,2021-07-01,0.5854256231229023
8536031856585966123,2021-07-01,0.9261901689871104
8536031856585966123,2021-07-01,0.9297945486699273
8536031856585966123,2021-07-01,0.8853893438828395
7696655736121386405,2021-07-01,0.2915282337054147
7696655736121386405,2021-07-01,0.31234824949775464
7750874287225529604,2021-07-01,0.12518786423365436
7750874287225529604,2021-07-01,0.1145138498206487
7750874287225529604,2021-07-01,0.12552471932469267
8013668117699219722,2021-07-01,0.15697064727276772
7289435138601868544,2021-07-01,0.01852527298732355
7289435138601868544,2021-07-01,0.018831936090725213
7289435138601868544,2021-07-01,0.018831936090725213
5042877476420217533,2021-07-01,0.04514556774858915
5042877476420217533,2021-07-01,0.04514556774858915
1299146298565441811,2021-07-01,0.13224305703743802
8376902089871279815,2021-07-01,0.020219200825433322
8376902089871279815,2021-07-01,0.027791324400785734
8376902089871279815,2021-07-01,0.027791324400785734
3997247264680905799,2021-07-01,0.020487007862186744
3997247264680905799,2021-07-01,0.020487007862186744
5029701292539093910,2021-07-01,0.15184069196259017
8733525963966339207,2021-07-01,0.8344003859401761
8733525963966339207,2021-07-01,0.7518672426445753
8733525963966339207,2021-07-01,0.7235582385880466
1454789421854453615,2021-07-01,0.12387161812499009
1454789421854453615,2021-07-01,0.1632076444541526
1454789421854453615,2021-07-01,0.11352797975122972
1454789421854453615,2021-07-01,0.1632076444541526
209477776078372134,2021-07-01,0.018610043199272404
209477776078372134,2021-07-01,0.018610043199272404
209477776078372134,2021-07-01,0.018610043199272404
209477776078372134,2021-07-01,0.021052252793527595
3156852928909455203,2021-07-01,0.11144631116806063
3156852928909455203,2021-07-01,0.11144631116806063
7590999900861381526,2021-07-01,0.27006026156229157
4556737702757145073,2021-07-01,0.027942570234450483
6545052034269841737,2021-07-01,0.2078521349365925
6545052034269841737,2021-07-01,0.0345049606387189
6545052034269841737,2021-07-01,0.530363030281396
6545052034269841737,2021-07-01,0.20569102134994627
6545052034269841737,2021-07-01,0.18610682916141053
6545052034269841737,2021-07-01,0.0345049606387189
3571198145319411787,2021-07-01,0.04526631229463771
3571198145319411787,2021-07-01,0.04526631229463771
3571198145319411787,2021-07-01,0.05804302841760875
3571198145319411787,2021-07-01,0.04526631229463771
8874257794774679816,2021-07-01,0.005713674002335157
2634859679238614382,2021-07-01,0.05824955845364566
2634859679238614382,2021-07-01,0.07272177382146766
2634859679238614382,2021-07-01,0.05948652548809927
2634859679238614382,2021-07-01,0.05948652548809927
2634859679238614382,2021-07-01,0.05824955845364566
2634859679238614382,2021-07-01,0.05948652548809927
2678966409665050034,2021-07-01,0.03465654811396934
2678966409665050034,2021-07-01,0.03465654811396934
2678966409665050034,2021-07-01,0.03465654811396934
2678966409665050034,2021-07-01,0.03465654811396934
2250817603281429928,2021-07-01,0.050417508182145396
2106875407768047316,2021-07-01,0.052125703056776704
7458891296671174680,2021-07-01,0.5302803521380982
8213533889694327948,2021-07-01,0.01900077862419834
8213533889694327948,2021-07-01,0.01900077862419834
8213533889694327948,2021-07-01,0.01900077862419834
6471448246085839373,2021-07-01,0.05220027956573256
2532435113844289043,2021-07-01,0.022484927452331507
2532435113844289043,2021-07-01,0.022484927452331507
2532435113844289043,2021-07-01,0.022484927452331507
2532435113844289043,2021-07-01,0.022484927452331507
2532435113844289043,2021-07-01,0.022484927452331507
2532435113844289043,2021-07-01,0.022484927452331507
2532435113844289043,2021-07-01,0.022484927452331507
2532435113844289043,2021-07-01,0.022484927452331507
2532435113844289043,2021-07-01,0.022484927452331507
2532435113844289043,2021-07-01,0.022484927452331507
2532435113844289043,2021-07-01,0.022484927452331507
3137879241768961145,2021-07-01,0.00640481311511246
3137879241768961145,2021-07-01,0.008009646344034303
3118152790263512426,2021-07-01,0.10031325074466631
3118152790263512426,2021-07-01,0.10685669002984788
903093877129717133,2021-07-01,0.006412241473021771
903093877129717133,2021-07-01,0.006412241473021771
2645324649046215594,2021-07-01,0.025739622547415873
2645324649046215594,2021-07-01,0.027477291196196532
2645324649046215594,2021-07-01,0.025739622547415873
621182491555347581,2021-07-01,0.29833041020543183
621182491555347581,2021-07-01,0.3218420223484834
8706851346184249504,2021-07-01,0.015793619155604247
1343530446996409207,2021-07-01,0.04246566147729759
1343530446996409207,2021-07-01,0.03941487505384981
3977861004707764824,2021-07-01,0.23478152580153083
3977861004707764824,2021-07-01,0.23478152580153083
3977861004707764824,2021-07-01,0.23478152580153083
3977861004707764824,2021-07-01,0.23478152580153083
3977861004707764824,2021-07-01,0.23478152580153083
1156053485989336481,2021-07-01,0.26951517778851214
1156053485989336481,2021-07-01,0.2986378209612531
1156053485989336481,2021-07-01,0.9624519251417802
1156053485989336481,2021-07-01,0.2986378209612531
1156053485989336481,2021-07-01,0.2986378209612531
1156053485989336481,2021-07-01,0.26951517778851214
1156053485989336481,2021-07-01,0.2986378209612531
1118514612547157551,2021-07-01,0.8141484245917596
1118514612547157551,2021-07-01,0.7605920819597053
6817075905797098547,2021-07-01,0.31481398475721967
7930925883736021864,2021-07-01,0.17381197500606715
7930925883736021864,2021-07-01,0.1135343577494406
7930925883736021864,2021-07-01,0.10248957508753373
7930925883736021864,2021-07-01,0.10248957508753373
7930925883736021864,2021-07-01,0.17381197500606715
7930925883736021864,2021-07-01,0.10248957508753373
7930925883736021864,2021-07-01,0.10248957508753373
2451708306555441014,2021-07-01,0.06870312284032612
7442192566700924647,2021-07-01,0.010997810174975958
